user_id,tweet_id,tweet_text,class,tweet_text_clean
user1317,e24d59f27d8d,"Sigo a personas con cuentas de tca que hablan portugués, inglés, RUSO! porque Ana y mia me hacen bilingüe #ana #mia #anorexia #bulimia  #proana #promia #ed #tca",anorexia,seguir persona cuenta tca hablar portugués inglés ruso ana mia hacer bilingüe
user1318,c0555626bdc1,Algo de inspiración nunca va mal :) la chica de las primeras 3 fotos se llama: Natalia Taylor y tiene un canal en YT  #thinspo,anorexia,inspiración nunca ir mal chica primero foto llamar natalia taylor canal yt
user1319,94d86043b552,"No sabéis que merendar?
Por mayoría absoluta os dejo mi adaptación de la receta de @PlanetaHuerto de TORTITAS O PANCAKES DE TRIGO SARRACENO
Como veis al más estilo americano pero súper saludables 
  #glutenfree #vegan #tortitas #pancakes #trigosarraceno",control,sabéis merendar mayoría absoluto dejar adaptación receta planetahuerto tortita pancakes trigo sarraceno veis estilo americano súper saludable
user1320,ee3e70858212,"HABITOS DIARIOS PARA MEJORAR NUESTRO DIA A DIA

 Nunca dejes de correr 
Si se puede #runningteamsuperacion  #salud #healthylifestyle #healthyfood #ejercicios 
 motivation
#yoelegicorrer #runningteamsuperacion #gabrielhugovilella",control,habito diario mejorar dia dia nunca dej correr si poder motivation
user1321,64adb4e1138b,"-mira esa remera que antes te iba sueltita ahora te queda apretada
-si

*Qué no lo diga*
*Qué no lo diga*
*Qué no lo diga*
- engordaste?

#ana #mia #bulimia #anorexia #proana #promia",anorexia,mira remero ir sueltitar ahora quedar apretado si decir decir decir engordaste
user1322,e8ce5c4235be,"#nordic #walking #marcha #nórdica #caminar #bastones #Zaragoza  #salud #zaragozanda

Una semana más practicando salud...

Esta semana la comenzamos con nuestra actividad del Club en el Parque una vez más,... https://www.facebook.com/nwclubescuela/posts/2166587330319700 …",control,semana practicar salud semana comenzar actividad club parque vez
user1323,e857374eba2f,"No puedo vomitar, pero puedo hacer ejercicio toda la noche #ana #mia  #anorexia #bulimia #proana #promia #ed",anorexia,poder vomitar poder hacer ejercicio todo noche
user1324,37eb67060436,"Me siento atrapada en el cuerpo de una ballena 
#QueChingadosMePanzo #EnQueMomentoPaso #Help  #AquiLesVoy #JK",anorexia,sentir atrapado cuerpo ballén
user1325,3407a03b15e3,"El problema de nosotras las GORDAS siempre decimos un poquito mas y ese más se transforma en un montón de calorías que lo único que asen es engordar más de lo que ya estamos........

#princesasdecrystal",anorexia,problema gordo siempre decir poquito mas transformar montón caloría único ar engordar
user1326,595c41b62aff,"Me estoy repitiendo hace rato en mí cabeza *la comida da asco* y mirando thinspos, y ya lo entendí... #ana #mia #anorexia #bulimia  #proana #promia #ed #tca",anorexia,repetir hacer rato cabeza comida dar asco mirar thinspo entender
user1327,8142b35e447e,"Pequeños gestos que marcan la diferencia.

Little gestures that make the difference.

#salud #dieta #healthy #healthymeal #health #nutrition #gym #nutricionista #fitmeal #diet #food #instahealthy #yummy #adelgazar #saludable #plantbased #healthylife #vidasana",control,pequeño gesto marcar diferencia little gestures that make the difference
user1328,8f962c687d92,"Después de mi ejercicio  un energético para continuar  la tarde
.
.
.
. •
•
•
 #amazing #style #100likes #nofilter #bestoftheday #50likes #life #instagram #swag #followforfollow #ig_today  #f4f #l4l #beauty #pretty #music #toptags #ta… https://ift.tt/2UOOo47",control,después ejercicio energético continuar tarde
user1329,b8fb8b085c3e,"Quiero estar perfecta para cuando comiencen las clases 
#goals  #adelgazar #perfect #thinspiration #skinny #thin #beauty",anorexia,querer perfecto comiencir clase
user1330,8232940bec8e,"Tomar agua para matar el hambre, dormir para matar el hambre. 
 — Quién eres?  http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7I72NTDLBF2GR33R5RCD43F55J2RWZGZKGFFF4CSR3L2374HQOAYUWOPQT3UY7C65IGTZ3JGBAUUIAPR2ICZXQSK7VB2KC6IF7QKUP5UTXTXXJSBY343NHHGMVJSPAYQR66HBWXZUY2PTVL6DKWHX6AUXIDJXGDZXP5VB2JYXAWJQOC=== …",anorexia,tomar agua matar hambre dormir matar hambre quién
user1331,f243fc9b9358,"de que árbol salió eso?


#LowCarbChile",control,árbol salir
user1332,adde43d72c2b,"No pude comer nada en todo el día porque  e indigestión post desayuno, pero ya vamos por caguamas /o/",control,poder comer día indigestión post desayuno ir caguama
user1333,3e629ea169fa,"Me hice la  y no comí, a la media hora corrí a la heladera y agarré un turron de la época de BRASIL DECIME QUE SE SIENtEE, nada eso.",anorexia,hacer comí medio hora corrí heladera agarré turron época brasil decime sientee
user1334,3cded2d5e92e,": Amelie, la joven que muestra en #Instagram su asombrosa recuperación de la #anorexia. http://ow.ly/RwT1c",control,ameliir joven mostrar asombroso recuperación
user1335,3122f7266ebd,¡Conócelos! Son a quienes debes seguir en redes sociales. Inspiración  #Millennial #influencer @aldonzaalmazan @mala_amayya  @nikkieneal @anakarenpineda_  @Mandoubeda  @roberto_contii @sanro.fitmx @lazaro0502  @osiris1234  https://keifit.com/millennials-fitness-a-seguir-en-instagram/ …,control,conócelo deber seguir red social inspiración aldonzaalmazar malaamayya nikkieneal anakarenpineda mandoubeda robertocontii sanrofitmx lazaro osiris
user1336,833a9bbb94d4,#lamañanaTVE los trastornos de la alimentación son horrorosos.Si ponéis  (anorexiaybulimia)veréis lo q hacen chicas para bajar peso,control,trastorno alimentación horrorosossi ponéi anorexiaybulimiaveréi q hacer chica bajar peso
user1337,f384a3d50d51,"No esperen al lunes para empezar a mejorar sus hábitos alimenticios, para mejorar tú vida no importa el día que sea. 
#paralochallenge #MilenioLive #FitnessGoals #FelizMiercoles addict",control,esperar lunes empezar mejorar hábito alimenticio mejorar vida importar día addict
user1338,37141b8f1220,"De aqui va a salir algo bueno 

#eatclean #veggiefood #veggie  #comerconciente #perdergrasa  #nutricion #saludable #healthy ing https://www.instagram.com/p/BrktBu7BNh8/?utm_source=ig_twitter_share&igshid=1nsqr1yexcpjy …",control,aqui ir salir bueno ing
user1339,91b8bde401f9,RT @CarlaDiazyt: Beneficios de realizar ejercicios a diario | Carla Diaz https://youtu.be/c47D2fNsN88  #adelgazar  #remedioscaseros #remediosnaturales #salud #belleza #metabolismo #gym,control,rt carladiazyt beneficio realizar ejercicio diario car él diaz
user1340,472bf0925b5a,"Todas critican que es una estupidez pero no pensarian lo mismo si fuera al reves ni A dirian, por que no viven lo que nosotras sí.",anorexia,todo criticar estupidez pensariar mismo si rever diriar vivir
user1341,c500f2e51dff,"El verdadero pretexto para pasarla bien, es comer en nuestro Bistró, te esperamos.  
 
Haz tu reservación en: http://www.parcela70.com/es/     
Llámanos:  (646) 156-8046  
 
#ViñedosMexicanos  #ComidaGourmet #Restaurant #Restaurante #RestauranteMexicano #Comidas #Ensenada",control,verdadero pretexto pasar él bien comer bistrar esperar haz reservación llámano
user1342,e92d693efdfa,"Tuve el peor dolor de cabeza de ever, hasta vomité. Aunque eso último fue genial jojojo",anorexia,peor dolor cabeza ever vomité aunque último genial jojojo
user1343,988ca2b6d5d4,"Buen día! Que comiencen una semana saludable 

#comerconciente  #nutricion #saludable #healthy  ing #comidasana #perdergrasa https://www.instagram.com/p/Brfh6yThDet/?utm_source=ig_twitter_share&igshid=ofwj1j403j3z …",control,buen día comiencir semana saludable ing
user1344,602df440ee3b,. Cuando la comida es tu peor enemigo http://ow.ly/LKA8N,anorexia,comida peor enemigo
user1345,26307b419ac0,"""@Thinspo0_: miren ese cuerpo, por dios #thinspo #ana #mia  #anorexic #bulimic #cat #selfharm https://twitter.com/herprincess99/status/461263182162452482/photo/1pic.twitter.com/rs4oVW6wB5 "" me e enamorado",anorexia,thinspo mirar cuerpo dio enamorado
user1346,cc60102d6fa3,"no se que estoy más, perdida o gorda
  #bulimia #bulimic #bulimicgirl #bulimianervosa #anorexiarecovery #anorexia #anorexic #TCA #ED",anorexia,perdido gordo
user1347,88f656f6e909,"Desde marzo he cambiado mis hábitos.
- He dejado el tabaco 
- He reducido el consumo de azúcar de forma radical gracias a @SinAzucarOrg y lo que muestra.
- 85% de mi dieta es , gracias a @nutri_rivers y @Midietacojea 
- Fruta a diario gracias a @Nofit_Sireal",control,marzo cambiado hábito dejado tabaco reducido consumo azúcar forma radical gracias sinazucarorg mostrar dieto gracias nutririvers midietacojea fruta diario gracias nofitsireal
user1348,5163933b6043,tengo tanto hambre que me duele el estomago y eso me hace perder el apetito  YA QUISIERA,anorexia,hambre doler estomago hacer perder apetito querer
user1349,10e71c755059,"""Quema grasa y haz que esas endorfinas fluyan. ¿A qué estas esperando 

 Entra en la BIO  y ven gratis el primer día de tu nueva vida 
·
·
#perderpeso #adelgazar #vidasana #gimnasio #entrenar #entrenamiento #diversión """,control,quema grás haz endorfina fluyan esperar entra bio ver gratis primero día nuevo vida
user1350,4e8574a91409,"Rodéate de Personas Maravillosas, que te impulsan a seguir.
Es lo mejor que la VIDA te puede DAR..
#Motivation #Aguascalientes #Cardio #Mexico #PerformanceTeam #YoSoyKamakanDgo … https://www.instagram.com/p/BvUa8wmhXae/?utm_source=ig_twitter_share&igshid=174hve25snuz1 …",control,rodéatir persona maravilloso impulsar seguir mejor vida poder dar
user1351,6157abc23312,"Te resistes en entrenar persistes dónde estás.
-
-
-
24coach #perderpeso #superacion  https://www.instagram.com/p/BvWvp7PpaRc/?utm_source=ig_twitter_share&igshid=15i6j3nnv0oht …",control,resist entrenar persist dónde coach
user1352,6e25c1dcf9d2,"Y no me interesa vomitar hasta los intestinos con tal de ser como ellas ♡♡
  #HastaLosHuesos",anorexia,interesar vomitar intestino tal ser
user1353,f0eaa7634960,"Hoy comemos: espelta con calabacín y cebolla salteada, y los niños además hamburguesas de pavo caseras 
.
.
.
#comerenfamilia #hoycomemos  #espelta #hamburguesacasera #burguer … https://www.instagram.com/p/BsfuIx_lO5P/?utm_source=ig_twitter_share&igshid=1ggv0doqvat1o …",control,hoy comer espelta calabacín cebollo salteado niño además hamburguesa pavo casera
user1354,b62c6eacc50c,"Una buena dosis de fin de semana. ¿Te vienes a dar un capricho?
#HomeBurgerBar #RealBurger  #HomeBurgerBar #Madrid",control,buen dosis fin semana vién dar capricho
user1355,e0c60b2c730c,No he comido desde las 9am #blessed,anorexia,comido am
user1356,ef08e78b7b0e,Me dicen que debo ser fuerte yo me rio y me digo a mi misma soy más fuerte que ellos por sobrevivir  #Anorexia #Bulimia,anorexia,decir deber ser fuerte rio decir mismo fuerte sobrevivir
user1357,442bbaf08cb1,"✞Come para vivir, no vivas para comer.✞#anorexia  #bulimia",anorexia,comar vivir vivo comer
user1358,a20ce02041ec,La cena de los campeones #cenasaludable  https://www.instagram.com/p/Bste-6KnT99/?utm_source=ig_twitter_share&igshid=f1tziaqacgyj …,control,cena campeón
user1359,49e76693f788,"Nose pero en ves de sentirme mejor,siento que cada dia peso mas,ya no puedo  #anorexia #bulimia",anorexia,no él ves sentir yo mejorsiento cada dia peso masya poder
user1360,0c669eabb9e1,"Que no falte una cremita calentita en casa!
Busca en #OlorAndaluz la que mas te guste: https://goo.gl/K2dDJT 
#receta #brocoli #melocoton #brocoli #calabaza 
#diciembre #frio #lluvia",control,faltar cremita calentita casa buscar mas guste
user1361,b974a06274ef,"""Recuerda que te recuerdo y no olvides que no te olvido"". - Un tocaye. #model #actor #photoshoot #hashtag #hashtash #seeyoulateralligater #México #hayTalento  #Diet #PolloConMole #Hobbit #SiLeesEstoMeDebesUnosTaquitos #ArribaElNightKing https://buff.ly/2TUJzJl  #instagram",control,recordar recordar olvid olvido tocaye
user1362,bcbe5a5de645,"Hernán, he escuchado lo que dice Sergio y no creo que sea un ataque a vosotros. Quizás, encajarlo como algo tan personal y llevarlo a tú labor y tu tiempo es lo que lo saca del tiesto. ¿Por qué se toma el  como una pertenencia?",control,hernán escuchado decir sergio creer ataque quizás encajar él tanto personal llevar él labor tiempo sacar tiesto tomar pertenencia
user1363,1c3b960b0a7a,"Princesa del día.
Recuerden que el día es perfecto para lograr un kilo menos! 
#Thinspiration #Thinspo #Proana  #Probones #Skinny #Thin #Beauty #SweetAnorexia",anorexia,princesar día recordar día perfecto lograr kilo menos
user1364,cc987959fc9e,"Como se llama este tipo de ejercicio?

#gym 
#pesas
#Clown 
#fit
 https://www.instagram.com/p/BvHqMFgAgha/?utm_source=ig_twitter_share&igshid=sj38xhhuoiiw …",control,llamar tipo ejercicio
user1365,da12a12820a9,La comida es un asco,anorexia,comida asco
user1366,8ba21a3dc85b,"Adivinen quien ya pesa 43 kilos...si! Yo
Felicidad! :'3",anorexia,adivinir pesar kilossi felicidad
user1367,6a35c577f490,lo único que comí en todo el día fue huevo con frijoles a las 7 de la mañana  #blessed,anorexia,único comí día huevo frijol mañana
user1368,9314a0574359,"Hoy en mi día fit de pierna... 
como no sentir remordimiento e ir por 2 tacos de res posgym",control,hoy día fit piernar sentir remordimiento ir taco r posgym
user1369,61c99a923d29,Lo que necesitas para comenzar.  #Motivación,control,necesita comenzar
user1370,dd7aee06dcc9,"¿Por qué en España aun no tenemos una ley que controle a #proana y #promia??

#anorexia #bulimia  http://ow.ly/BkpVz",control,españa aun ley controlar
user1371,05d3108ee9d0,"Una meta por cumplir
#Princesas  #lifestyle",anorexia,meta cumplir
user1372,560d5e042f79,"Si quieren pasarse por mi blog...

#coldprince  #proana #promia #anorexia #bulimia #thinspiraton #depresion #grunge #depressed #suicide #suicidal #yonki #cocaine

Mi Blog:

http://coldprincenocome.blogspot.com",anorexia,si querer pasar él blog blog
user1373,fc8d5d7a962c,"Lomo curado casero
Receta completa en la última foto.
Buenísimo!!!
#lomocurado#lowcardiet #alimentacionsaludable #adelgazar  ing  https://www.instagram.com/p/BrrmiwiFT5m/?utm_source=ig_twitter_share&igshid=nvcfspkji4ic …",control,lomo curado casero receta completo último foto buenísimo ing
user1374,7dae78561057,"Hoy para comer ensalada de garbanzos con aguacate . Me hubiera encantado añadirle tomate . Pero en principio hasta dentro de un mes será uno de mis alimentos prohibidos 
.
.
.
.
.
.
.
.
.
.
.
#buenastardes #comidasana   #health… https://ift.tt/2KOdvTF",control,hoy comer ensalado garbanzo aguacatar encantado añadir él tomate principio dentro mes alimento prohibido
user1375,116c271d2d86,"Si estás pasando por un mal momento, sigue adelante #calisthenics  #gym #mexico #fit #motivación #entrenamiento #abs #gimnasio #love #crossfit #gymnastics #music #strong #fuerza… https://www.instagram.com/p/BvNAnveDHiB/?utm_source=ig_twitter_share&igshid=5gstm907sowc …",control,si pasar mal momento seguir adelante
user1376,bfc06138b4ba,Coleccionando lecciones que nos permitan aprender de nuestros errores. #psicología #psicologos #coach #coaching motivation #nature #pensamientospositivos  #metas #superación #motivación  #gym #opositores #animal #crecimientopersonal #psicologiadeportiva,control,coleccionar lección permitir aprender error motivation
user1377,b4ed26ac5a48,"Lo que yo digo, está de moda comer cosas incomestibles y así nos va   #Comerestásobrevalorado",control,decir moda comer cosa incomestibl así ir
user1378,19bfa1f5af15,"Si paso la cena sin comer nada más que 3 nueces y 2 botellas de agua, deberia terminar mí día y se sigue mañana
#ana #mia  #anorexia",anorexia,si pasar cena comer nuez botella agua deberio terminar día seguir mañana
